,taxon_id,kingdom,phylum,order,family,genus,species,scientific_name,country
1919,9683310,Fungi,Ascomycota,Togniniales,Togniniaceae,Phaeoacremonium,minimum,"Phaeoacremonium minimum (Tul. & C.Tul.) Gramaje, L.Mostert & Crous",
1920,2515410,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,granularis,Puccinia granularis Kalchbr. & Cooke,
1921,8255921,Animalia,Arthropoda,Hemiptera,Coccidae,Pulvinaria,floccifera,"Pulvinaria floccifera (Westwood, 1870)",
1922,8413326,Fungi,Ascomycota,Phacidiales,Phacidiaceae,Phacidium,multivalve,Phacidium multivalve DC.,
1923,5712981,Animalia,Arthropoda,Hemiptera,Coccidae,Coccus,hesperidum,"Coccus hesperidum Linnaeus, 1758",
1924,2561462,Fungi,Ascomycota,Hypocreales,Hypocreaceae,Hypocrea,splendens,Hypocrea splendens W.Phillips & Plowr.,
1925,8415576,Animalia,Arthropoda,Hemiptera,Diaspididae,Aonidia,lauri,"Aonidia lauri (Bouche, 1833)",
1926,2574460,Fungi,Ascomycota,Amphisphaeriales,Amphisphaeriaceae,Microdochium,griseum,"Microdochium griseum B.Sutton, Piroz. & Deighton",
1927,4492231,Animalia,Arthropoda,Hymenoptera,Megalodontesidae,Megalodontes,cephalotes,"Megalodontes cephalotes (Fabricius, 1781)",
1928,1623571,Animalia,Arthropoda,Diptera,Tephritidae,Euleia,heraclei,"Euleia heraclei (Linnaeus, 1758)",
1929,3379873,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,asperior,Puccinia asperior Ellis & Everh.,
1930,1331486,Animalia,Arthropoda,Hymenoptera,Eumenidae,Pseudodynerus,quadrisectus,"Pseudodynerus quadrisectus (Say, 1837)",
1931,5057400,Animalia,Arthropoda,Diptera,Tachinidae,Phasia,aeneoventris,"Phasia aeneoventris (Williston, 1886)",
1932,5059097,Animalia,Arthropoda,Diptera,Tachinidae,Leskia,similis,"Leskia similis (Townsend, 1916)",
1933,2513594,Fungi,Basidiomycota,Entylomatales,Entylomataceae,Entyloma,eryngii,Entyloma eryngii (Corda) de Bary,
1934,1483378,Animalia,Arthropoda,Diptera,Sarcophagidae,Ravinia,stimulans,"Ravinia stimulans (Walker, 1849)",
1935,1046287,Animalia,Arthropoda,Coleoptera,Meloidae,Pyrota,insulata,"Pyrota insulata (LeConte, 1858)",
1936,1470410,Animalia,Arthropoda,Diptera,Tachinidae,Euclytia,flava,"Euclytia flava (Townsend, 1891)",
1937,1046175,Animalia,Arthropoda,Coleoptera,Mordellidae,Mordellistena,limbalis,"Mordellistena limbalis (Melsheimer, 1846)",
1938,5025031,Animalia,Arthropoda,Hymenoptera,Braconidae,Microplitis,gortynae,"Microplitis gortynae Riley, 1881",
1939,5264372,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Septoria,petroselini,Septoria petroselini Desm.,
1940,5037590,Animalia,Arthropoda,Hymenoptera,Eumenidae,Euodynerus,hidalgo,"Euodynerus hidalgo (de Saussure, 1857)",
1941,2478765,Animalia,Chordata,Piciformes,Ramphastidae,Ramphastos,toco,"Ramphastos toco P.L.S.Müller, 1776",
1942,2484230,Animalia,Chordata,Passeriformes,Icteridae,Psarocolius,bifasciatus,"Psarocolius bifasciatus (Spix, 1824)",
1943,2488364,Animalia,Chordata,Passeriformes,Thraupidae,Dacnis,lineata,"Dacnis lineata (J.F.Gmelin, 1789)",
1944,2478814,Animalia,Chordata,Piciformes,Ramphastidae,Pteroglossus,inscriptus,"Pteroglossus inscriptus Swainson, 1822",
1945,5786085,Animalia,Chordata,Primates,Atelidae,Lagothrix,lagothricha,"Lagothrix lagothricha (Humboldt, 1812)",
1946,2436648,Animalia,Chordata,Primates,Atelidae,Alouatta,seniculus,"Alouatta seniculus (Linnaeus, 1766)",
1947,4709126,Animalia,Arthropoda,Lepidoptera,Lycaenidae,Candalides,consimilis,Candalides consimilis,
1948,7897579,Fungi,Basidiomycota,Pucciniales,,Aecidium,hederae,Aecidium hederae Wakef.,
1949,4292686,Animalia,Arthropoda,Coleoptera,Cerambycidae,Trachysida,aspera,"Trachysida aspera (LeConte, 1873)",
1950,5230635,Animalia,Chordata,Passeriformes,Thraupidae,Chlorornis,riefferii,"Chlorornis riefferii (Boissonneau, 1840)",
1951,2514134,Fungi,Basidiomycota,Pucciniales,Phakopsoraceae,Phakopsora,ampelopsidis,Phakopsora ampelopsidis Dietel & P.Syd.,
1952,1154840,Animalia,Arthropoda,Coleoptera,Cerambycidae,Triodoclytus,lanifer,"Triodoclytus lanifer (LeConte, 1873)",
1953,8908808,Fungi,Ascomycota,Diaporthales,Diaporthaceae,Diaporthe,fibrosa,Diaporthe fibrosa (Pers.) Fuckel,
1954,2876607,Plantae,Tracheophyta,Fagales,Betulaceae,Alnus,cordata,Alnus cordata (Loisel.) Duby,
1955,5262827,Fungi,Ascomycota,Venturiales,Venturiaceae,Venturia,populina,Venturia populina (Vuill.) Fabric.,
1956,2567521,Fungi,Ascomycota,Diaporthales,Gnomoniaceae,Linospora,ceuthocarpa,Linospora ceuthocarpa (Fr.) Lind,
1957,3482525,Fungi,Ascomycota,Erysiphales,Erysiphaceae,Erysiphe,adunca,Erysiphe adunca (Wallr.) Fr.,
1958,5239031,Fungi,Basidiomycota,Thelephorales,Thelephoraceae,Tomentella,bryophila,Tomentella bryophila (Pers.) M.J.Larsen,
1959,5132183,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Limenitis,populi,"Limenitis populi (Linnaeus, 1758)",
1960,2553600,Fungi,Basidiomycota,Auriculariales,Auriculariaceae,Exidia,thuretiana,Exidia thuretiana (Lév.) Fr.,
1961,2672635,Plantae,Bryophyta,Orthotrichales,Orthotrichaceae,Orthotrichum,obtusifolium,"Orthotrichum obtusifolium Bridel, 1801",
1962,2598417,Fungi,Ascomycota,Chaetothyriales,Herpotrichiellaceae,Exophiala,calicioides,Exophiala calicioides (Fr.) G.Okada & Seifert,
1963,8857137,Fungi,Ascomycota,Amphisphaeriales,Amphisphaeriaceae,Dyrithium,lividum,Dyrithium lividum (Pers.) M.E.Barr,
1964,2540861,Fungi,Basidiomycota,Agaricales,Porotheleaceae,Porotheleum,fimbriatum,Porotheleum fimbriatum (Pers.) Fr.,
1965,2963791,Plantae,Tracheophyta,Fabales,Fabaceae,Lupinus,kuschei,Lupinus kuschei Eastw.,
1966,7541135,Fungi,Ascomycota,Phaeotrichales,Phaeotrichaceae,Trichodelitschia,bisporula,Trichodelitschia bisporula (P.Crouan & H.Crouan) E.Müll. & Arx,
1967,5238959,Fungi,Basidiomycota,Thelephorales,Thelephoraceae,Tomentella,badia,Tomentella badia (Link) Stalpers,
1968,1743825,Animalia,Arthropoda,Lepidoptera,Tortricidae,Pandemis,limitata,"Pandemis limitata Robinson, 1869",
1969,2536899,Fungi,Basidiomycota,Agaricales,Physalacriaceae,Armillaria,ostoyae,Armillaria ostoyae (Romagn.) Herink,
1970,5238654,Fungi,Basidiomycota,Gomphales,Gomphaceae,Ramaria,flava,Ramaria flava (Schaeff.) Quél.,
1971,2606947,Fungi,Ascomycota,Lecanorales,Lecanoraceae,Lecanora,impudens,Lecanora impudens Degel.,
1972,5509709,Fungi,Ascomycota,Dothideales,Dothioraceae,Dothiora,sphaeroides,Dothiora sphaeroides (Pers.) Fr.,
1973,2582980,Fungi,Ascomycota,Helotiales,Sclerotiniaceae,Ciborinia,seaveri,Ciborinia seaveri J.W.Groves & Bowerman,
1974,2618104,Fungi,Ascomycota,Mytilinidiales,Mytilinidiaceae,Mytilinidion,tortile,Mytilinidion tortile (Schwein.) Sacc.,
1975,5240306,Fungi,Basidiomycota,Agaricales,Amanitaceae,Amanita,vaginata,Amanita vaginata (Bull.) Lam.,
1976,5258509,Fungi,Ascomycota,Pezizales,Discinaceae,Gyromitra,infula,Gyromitra infula (Schaeff.) Quél.,
1977,2526548,Fungi,Basidiomycota,Agaricales,Pleurotaceae,Pleurotus,pulmonarius,Pleurotus pulmonarius (Fr.) Quél.,
1978,4490368,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Rhogogaster,dryas,"Rhogogaster dryas (Benson, 1943)",
1979,4453690,Animalia,Arthropoda,Coleoptera,Melandryidae,Melandrya,barbata,"Melandrya barbata (Fabricius, 1787)",
1980,6097762,Animalia,Arthropoda,Coleoptera,Chrysomelidae,Cryptocephalus,sexpunctatus,"Cryptocephalus sexpunctatus (Linnaeus, 1758)",
1981,1534395,Animalia,Arthropoda,Diptera,Syrphidae,Brachyopa,pilosa,"Brachyopa pilosa Collin, 1939",
1982,5487115,Fungi,Ascomycota,Xylariales,Hypoxylaceae,Hypoxylon,petriniae,Hypoxylon petriniae M.Stadler & J.Fourn.,
1983,5240959,Fungi,Basidiomycota,Agaricales,Inocybaceae,Crepidotus,cinnabarinus,Crepidotus cinnabarinus Peck,
1984,5876102,Animalia,Arthropoda,Coleoptera,Chrysomelidae,Cryptocephalus,parvulus,"Cryptocephalus parvulus Müller, 1776",
1985,4491289,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Nematus,fuscomaculatus,"Nematus fuscomaculatus Foerster, 1854",
1986,4459766,Animalia,Arthropoda,Coleoptera,Chrysomelidae,Gonioctena,decemnotata,"Gonioctena decemnotata (Marsham, 1802)",
1987,3424580,Fungi,Ascomycota,Peltigerales,Pannariaceae,Pannaria,conoplea,Pannaria conoplea (Ach.) Bory,
1988,2555783,Fungi,Basidiomycota,Corticiales,Corticiaceae,Galzinia,incrustans,Galzinia incrustans Parmasto,
1989,3213221,Protozoa,Mycetozoa,Echinosteliales,Echinosteliaceae,Echinostelium,minutum,"Echinostelium minutum de Bary, 1874",
1990,1735850,Animalia,Arthropoda,Lepidoptera,Nepticulidae,Ectoedemia,argyropeza,"Ectoedemia argyropeza (Zeller, 1839)",
1991,2617225,Fungi,Ascomycota,Pleosporales,Torulaceae,Dendryphion,comosum,Dendryphion comosum Wallr.,
1992,2561200,Fungi,Ascomycota,Hypocreales,Bionectriaceae,Stephanonectria,keithii,Stephanonectria keithii (Berk. & Broome) Schroers & Samuels,
1993,2617219,Fungi,Ascomycota,Pleosporales,Torulaceae,Dendryphion,nanum,Dendryphion nanum (Nees) S.Hughes,
1994,5047614,Animalia,Arthropoda,Hymenoptera,Pteromalidae,Trichomalus,perfectus,"Trichomalus perfectus (Walker, 1835)",
1995,5137891,Animalia,Arthropoda,Lepidoptera,Pieridae,Pieris,canidia,"Pieris canidia (Sparrman, 1768)",
1996,4490615,Animalia,Arthropoda,Hymenoptera,Tenthredinidae,Tenthredo,baetica,"Tenthredo baetica Spinola, 1843",
1997,1919320,Animalia,Arthropoda,Lepidoptera,Pieridae,Euchloe,ausonia,"Euchloe ausonia (Hübner, 1804)",
1998,3048203,Plantae,Tracheophyta,Brassicales,Brassicaceae,Erysimum,cheiri,Erysimum cheiri (L.) Crantz,
1999,2926546,Plantae,Tracheophyta,Lamiales,Lamiaceae,Monardella,odoratissima,Monardella odoratissima Benth.,
2000,3053801,Plantae,Tracheophyta,Brassicales,Brassicaceae,Parrya,nudicaulis,Parrya nudicaulis (L.) Regel,
2001,2611558,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Botryosphaeria,berengeriana,Botryosphaeria berengeriana De Not.,
2002,3505222,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Mycosphaerella,convexula,Mycosphaerella convexula (Schwein.) F.V.Rand,
2003,7257180,Fungi,Ascomycota,Xylariales,Lopadostomataceae,Lopadostoma,juglandinum,Lopadostoma juglandinum (Rehm) Sacc. & Trotter,
2004,2491356,Animalia,Chordata,Passeriformes,Thraupidae,Sporophila,corvina,"Sporophila corvina (P.L.Sclater, 1860)",
2005,2488524,Animalia,Chordata,Passeriformes,Thraupidae,Eucometis,penicillata,"Eucometis penicillata (von Spix, 1825)",
2006,2488235,Animalia,Chordata,Passeriformes,Thraupidae,Tangara,larvata,"Tangara larvata (Du Bus de Gisignies, 1846)",
2007,2487779,Animalia,Chordata,Passeriformes,Pipridae,Corapipo,altera,"Corapipo altera Hellmayr, 1906",
2008,4267243,Animalia,Chordata,Primates,Atelidae,Brachyteles,hypoxanthus,"Brachyteles hypoxanthus (Kuhl, 1820)",
2009,2484042,Animalia,Chordata,Passeriformes,Tyrannidae,Phyllomyias,sclateri,"Phyllomyias sclateri Berlepsch, 1901",
2010,2482572,Animalia,Chordata,Passeriformes,Corvidae,Cyanocorax,cyanomelas,"Cyanocorax cyanomelas (Vieillot, 1818)",
2011,2488338,Animalia,Chordata,Passeriformes,Thraupidae,Pyrrhocoma,ruficeps,"Pyrrhocoma ruficeps (Strickland, 1844)",
2012,1892814,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Eurytela,dryope,"Eurytela dryope Cramer, 1779",
2013,1909162,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Dynamine,serina,Dynamine serina,
2014,3378999,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,pammelii,Puccinia pammelii (Trel.) Arthur,
2015,2434704,Animalia,Chordata,Carnivora,Viverridae,Paradoxurus,zeylonensis,"Paradoxurus zeylonensis (Schreber, 1778)",
2016,2473695,Animalia,Chordata,Galliformes,Phasianidae,Galloperdix,bicalcarata,"Galloperdix bicalcarata (J.R.Forster, 1781)",
2017,2437256,Animalia,Chordata,Rodentia,Sciuridae,Petinomys,fuscocapillus,"Petinomys fuscocapillus (Jerdon, 1847)",
2018,2441235,Animalia,Chordata,Artiodactyla,Tragulidae,Moschiola,meminna,"Moschiola meminna (Erxleben, 1777)",
2019,5141324,Animalia,Arthropoda,Lepidoptera,Papilionidae,Battus,polydamas,"Battus polydamas (Linnaeus, 1758)",
2020,5137949,Animalia,Arthropoda,Lepidoptera,Pieridae,Appias,paulina,"Appias paulina (Cramer, 1777)",
2021,5132550,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Cymothoe,caenis,"Cymothoe caenis Drury, 1773",
2022,2612330,Fungi,Ascomycota,Botryosphaeriales,Botryosphaeriaceae,Diplodia,mamillana,Diplodia mamillana Fr.,
2023,4989941,Animalia,Arthropoda,Coleoptera,Coccinellidae,Scymnus,subvillosus,"Scymnus subvillosus (Goeze, 1777)",
2024,2585082,Fungi,Ascomycota,Helotiales,Mollisiaceae,Mollisia,discolor,Mollisia discolor (Mont. & Fr.) W.Phillips,
2025,2568363,Fungi,Ascomycota,Diaporthales,Diaporthaceae,Diaporthe,corni,Diaporthe corni Fuckel,
2026,2538014,Fungi,Basidiomycota,Agaricales,Marasmiaceae,Chaetocalathus,craterellus,Chaetocalathus craterellus (Durieu & Lév.) Singer,
2027,5749490,Animalia,Arthropoda,Coleoptera,Coccinellidae,Scymnus,rubromaculatus,"Scymnus rubromaculatus (Goeze, 1777)",
2028,1944286,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Urbanus,dorantes,"Urbanus dorantes Stoll, 1790",
2029,1937885,Animalia,Arthropoda,Lepidoptera,Papilionidae,Papilio,thoas,"Papilio thoas Linnaeus, 1771",
2030,7507597,Fungi,Ascomycota,Capnodiales,Mycosphaerellaceae,Cercosporella,jaapiana,Cercosporella jaapiana (Magnus) Andrian. & Minter,
2031,5044796,Animalia,Arthropoda,Hymenoptera,Eurytomidae,Rileya,cecidomyiae,"Rileya cecidomyiae Ashmead, 1888",
2032,3084742,Plantae,Tracheophyta,Caryophyllales,Montiaceae,Claytonia,sibirica,Claytonia sibirica L.,
2033,1047377,Animalia,Arthropoda,Coleoptera,Chrysomelidae,Agasicles,hygrophila,"Agasicles hygrophila Selman & Vogt, 1971",
2034,2556337,Fungi,Basidiomycota,Microbotryales,Microbotryaceae,Microbotryum,violaceum,Microbotryum violaceum (Pers.) G.Deml & Oberw.,
2035,3085357,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Saponaria,ocymoides,Saponaria ocymoides L.,
2036,3203826,Chromista,Oomycota,Peronosporales,Peronosporaceae,Peronospora,alsinearum,Peronospora alsinearum Casp.,
2037,7976775,Chromista,Oomycota,Peronosporales,Peronosporaceae,Peronospora,conferta,Peronospora conferta (Unger) Unger,
2038,2723351,Plantae,Tracheophyta,Poales,Cyperaceae,Carex,macrocephala,Carex macrocephala Willd. ex Spreng.,
2039,2613428,Fungi,Ascomycota,Microthyriales,Trichothyriaceae,Trichothyrium,reptans,Trichothyrium reptans (Berk. & M.A.Curtis) S.Hughes,
2040,3086352,Plantae,Tracheophyta,Piperales,Piperaceae,Piper,auritum,Piper auritum Kunth,
2041,2545315,Fungi,Basidiomycota,Polyporales,Polyporaceae,Lentinus,crinitus,Lentinus crinitus (L.) Fr.,
2042,2574935,Fungi,Ascomycota,Amphisphaeriales,Pestalotiopsidaceae,Pestalotiopsis,disseminata,Pestalotiopsis disseminata (Thüm.) Steyaert,
2043,1325564,Animalia,Arthropoda,Hymenoptera,Formicidae,Paratrechina,bourbonica,"Paratrechina bourbonica (Forel, 1886)",
2044,2513860,Fungi,Basidiomycota,Pucciniales,Coleosporiaceae,Coleosporium,senecionis,Coleosporium senecionis (Pers.) Fr.,
2045,1900030,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Hermeuptychia,sosybius,"Hermeuptychia sosybius (Fabricius, 1793)",
2046,5040606,Animalia,Arthropoda,Hymenoptera,Apidae,Melissodes,agilis,"Melissodes agilis Cresson, 1879",
2047,5424258,Chromista,Oomycota,Peronosporales,Peronosporaceae,Bremia,lactucae,Bremia lactucae Regel,
2048,4299597,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Boloria,titania,"Boloria titania (Esper, 1793)",
2049,5135304,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Erebia,callias,"Erebia callias W.H.Edwards, 1871",
2050,5137679,Animalia,Arthropoda,Lepidoptera,Pieridae,Colias,meadii,"Colias meadii Edwards, 1871",
2051,1623972,Animalia,Arthropoda,Diptera,Tephritidae,Campiglossa,producta,"Campiglossa producta (Loew, 1844)",
2052,1336254,Animalia,Arthropoda,Hymenoptera,Megachilidae,Megachile,fidelis,"Megachile fidelis Cresson, 1878",
2053,5093732,Animalia,Arthropoda,Diptera,Bombyliidae,Bombylius,cachinnans,"Bombylius cachinnans Osten Sacken, 1877",
2054,5037434,Animalia,Arthropoda,Hymenoptera,Vespidae,Ancistrocerus,gazella,"Ancistrocerus gazella (Panzer, 1798)",
2055,1337526,Animalia,Arthropoda,Hymenoptera,Megachilidae,Dianthidium,cressonii,"Dianthidium cressonii (Dalla Torre, 1896)",
2056,2079197,Animalia,Arthropoda,Hemiptera,Pentatomidae,Holcostethus,limbolarius,"Holcostethus limbolarius (Stål, 1872)",
2057,1356074,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,nuda,"Perdita nuda Cockerell, 1896",
2058,2020665,Animalia,Arthropoda,Hemiptera,Tingidae,Corythucha,morrilli,"Corythucha morrilli Osborn & Drake, 1917",
2059,1349573,Animalia,Arthropoda,Hymenoptera,Colletidae,Hylaeus,leptocephalus,"Hylaeus leptocephalus (Morawitz, 1870)",
2060,1356591,Animalia,Arthropoda,Hymenoptera,Andrenidae,Perdita,zebrata,"Perdita zebrata Cresson, 1878",
2061,1351620,Animalia,Arthropoda,Hymenoptera,Halictidae,Dieunomia,heteropoda,"Dieunomia heteropoda (Say, 1824)",
2062,1353998,Animalia,Arthropoda,Hymenoptera,Halictidae,Lasioglossum,perdifficile,"Lasioglossum perdifficile (Cockerell, 1895)",
2063,1336404,Animalia,Arthropoda,Hymenoptera,Megachilidae,Megachile,cochisiana,"Megachile cochisiana Mitchell, 1934",
2064,4469002,Animalia,Arthropoda,Coleoptera,Curculionidae,Miarus,campanulae,"Miarus campanulae (C.Linnaeus, 1767)",
2065,2514933,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,anthemidis,Puccinia anthemidis P.Syd. & Syd.,
2066,4516053,Animalia,Arthropoda,Diptera,Asilidae,Trupanea,amoena,"Trupanea amoena (Frauenfeld, 1857)",
2067,9811001,Animalia,Arthropoda,Diptera,Cecidomyiidae,Cystiphora,sonchi,"Cystiphora sonchi (Bremi, 1847)",
2068,1623263,Animalia,Arthropoda,Diptera,Tephritidae,Tephritis,formosa,"Tephritis formosa (Loew, 1844)",
2069,5265721,Fungi,Chytridiomycota,Chytridiales,Synchytriaceae,Synchytrium,aureum,Synchytrium aureum J.Schröt.,
2070,1348792,Animalia,Arthropoda,Hymenoptera,Colletidae,Colletes,marginatus,"Colletes marginatus Smith, 1846",
2071,3483408,Fungi,Ascomycota,Erysiphales,Erysiphaceae,Golovinomyces,fischeri,Golovinomyces fischeri (S.Blumer) U.Braun & R.T.A.Cook,
2072,1355973,Animalia,Arthropoda,Hymenoptera,Andrenidae,Macrotera,latior,"Macrotera latior (Cockerell, 1896)",
2073,3223215,Bacteria,Proteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,viridiflava,"Pseudomonas viridiflava (Burkholder, 1930) Dowson, 1939",
2074,1627962,Animalia,Arthropoda,Diptera,Tephritidae,Terellia,fuscicornis,"Terellia fuscicornis (Loew, 1844)",
2075,2619126,Fungi,Ascomycota,Pleosporales,Phaeosphaeriaceae,Nodulosphaeria,cirsii,Nodulosphaeria cirsii (P.Karst.) L.Holm,
2076,5040667,Animalia,Arthropoda,Hymenoptera,Apidae,Melissodes,rivalis,"Melissodes rivalis Cresson, 1872",
2077,2070841,Animalia,Arthropoda,Hemiptera,Aphididae,Uroleucon,cirsii,"Uroleucon cirsii (Linnaeus, 1758)",
2078,2612150,Fungi,Ascomycota,Botryosphaeriales,Phyllostictaceae,Phyllosticta,cirsii,Phyllosticta cirsii Desm.,
2079,2578591,Fungi,Ascomycota,Erysiphales,Erysiphaceae,Erysiphe,mayorii,Erysiphe mayorii S.Blumer,
2080,2556150,Fungi,Basidiomycota,Microbotryales,Microbotryaceae,Microbotryum,cardui,Microbotryum cardui (A.A.Fisch.Waldh.) Vánky,
2081,5265722,Fungi,Chytridiomycota,Chytridiales,Synchytriaceae,Synchytrium,taraxaci,Synchytrium taraxaci de Bary & Woronin,
2082,3112110,Plantae,Tracheophyta,Asterales,Asteraceae,Cotula,coronopifolia,Cotula coronopifolia L.,
2083,1947842,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Decinea,percosius,"Decinea percosius Godman, 1900",
2084,4494963,Animalia,Arthropoda,Hymenoptera,Crabronidae,Ectemnius,lapidarius,"Ectemnius lapidarius (Panzer, 1803)",
2085,2615561,Fungi,Ascomycota,Pleosporales,Didymosphaeriaceae,Kalmusia,clivensis,Kalmusia clivensis (Berk. & Broome) M.E.Barr,
2086,1623038,Animalia,Arthropoda,Diptera,Tephritidae,Tephritis,cometa,"Tephritis cometa (Loew, 1840)",
2087,1942964,Animalia,Arthropoda,Lepidoptera,Hesperiidae,Euphyes,bimacula,"Euphyes bimacula Grote & Robinson, 1867",
2088,2076336,Animalia,Arthropoda,Hemiptera,Aphididae,Capitophorus,elaeagni,"Capitophorus elaeagni (Del Guercio, 1894)",
2089,1538804,Animalia,Arthropoda,Diptera,Syrphidae,Sericomyia,chalcopyga,"Sericomyia chalcopyga Loew, 1863",
2090,8354020,Animalia,Arthropoda,Coleoptera,Curculionidae,Curculio,sulcirostris,"Curculio sulcirostris Say & T., 1824",
2091,4451321,Animalia,Arthropoda,Coleoptera,Kateretidae,Kateretes,pedicularius,"Kateretes pedicularius (Linnaeus, 1758)",
2092,6435261,Plantae,Tracheophyta,Caryophyllales,Nyctaginaceae,Mirabilis,laevis,Mirabilis laevis (Benth.) Curran,
2093,1737131,Animalia,Arthropoda,Lepidoptera,Tortricidae,Epiphyas,postvittana,"Epiphyas postvittana (Walker, 1863)",
2094,1353748,Animalia,Arthropoda,Hymenoptera,Halictidae,Lasioglossum,petrellum,"Lasioglossum petrellum (Cockerell, 1903)",
2095,1355685,Animalia,Arthropoda,Hymenoptera,Andrenidae,Pseudopanurgus,albitarsis,"Pseudopanurgus albitarsis (Cresson, 1872)",
2096,2514936,Fungi,Basidiomycota,Pucciniales,Pucciniaceae,Puccinia,spegazzinii,Puccinia spegazzinii De Toni,
2097,1623324,Animalia,Arthropoda,Diptera,Tephritidae,Dithryca,guttularis,"Dithryca guttularis (Meigen, 1826)",
2098,9094061,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Ficaria,verna,Ficaria verna Huds.,
2099,1046624,Animalia,Arthropoda,Coleoptera,Meloidae,Nemognatha,lutea,"Nemognatha lutea LeConte, 1853",
2100,4450416,Animalia,Arthropoda,Coleoptera,Phalacridae,Olibrus,millefolii,"Olibrus millefolii (Paykull, 1800)",
2101,5253138,Fungi,Ascomycota,Diaporthales,Diaporthaceae,Phomopsis,achilleae,Phomopsis achilleae (Sacc.) Traverso,
2102,1331959,Animalia,Arthropoda,Hymenoptera,Eumenidae,Parancistrocerus,pensylvanicus,"Parancistrocerus pensylvanicus (de Saussure, 1856)",
2103,5253106,Fungi,Ascomycota,Diaporthales,Diaporthaceae,Phomopsis,arctii,Phomopsis arctii (Lasch) Traverso,
2104,2700983,Plantae,Tracheophyta,Poales,Juncaceae,Luzula,comosa,Luzula comosa E.Mey.,
2105,3480705,Fungi,Ascomycota,Saccharomycetales,,Starmerella,bombicola,Starmerella bombicola C.A.Rosa & Lachance,
2106,1391247,Animalia,Arthropoda,Hymenoptera,Pteromalidae,Mesopolobus,diffinis,"Mesopolobus diffinis (Walker, 1834)",
2107,1354052,Animalia,Arthropoda,Hymenoptera,Halictidae,Lasioglossum,vierecki,"Lasioglossum vierecki (Crawford, 1904)",
2108,3170657,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Castilleja,levisecta,Castilleja levisecta Greenm.,
